Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
metestrus/2019_07_30_R11 715_0406.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:26	10852	8217660CCCF79D3AF4A2D65B5F11B7C0
metestrus/2019_07_30_R12 715_0407.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:27	14372	332BD6359E2443231E8AA585F0537661
metestrus/2019_07_30_R12 715_0408.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:27	14367	29C9B3C6A1F6261164F65A78D7322ACA
metestrus/2019_07_30_R13 715_0410.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:43	9587	7E36AFB23A5EF5E8B41779E422B4D08E
metestrus/2019_07_30_R13 715_0412.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:29	10259	EB08971F37AAD5FB983E157975F34A12
metestrus/2019_07_30_R14 715_0415.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:45	6348	1133D5CCBCFB24C0DF0AE76092040FDB
metestrus/2019_07_30_R15 714_0367.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:46	9147	316B7304BFEF96EB2D0EEB4FC27D2C73
metestrus/2019_07_30_R15 714_0369.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:32	7466	3C2F1097D039EEB85A173DEC4489F972
metestrus/2019_07_30_R15 715_0416.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:33	8066	78C1E6065E2358B6261980DA2853CCC8
metestrus/2019_07_30_R15 715_0417.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:33	4613	0CD3132B10E464F36791F10D71338A3A
metestrus/2019_07_30_R15 715_0418.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:34	9363	25E224686130C8F38F1B00EB1CCD1E24
metestrus/2019_07_30_R16 714_0371.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:35	7646	2015B9582D394D3CEDD3D1A139F143CD
metestrus/2019_07_30_R3 715_0380.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:37	6482	BAE046E886233CC44E014F96B567E498
metestrus/2019_07_30_R4 715_0382.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:39	8173	615B3D0E82327C909E89702B95AADB59
metestrus/2019_07_30_R4 715_0383.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:40	14663	D7FC85FD61AAA3F18EEC417639B686B9
metestrus/2019_07_30_R4 715_0384.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:41	7274	2AD7E523E1187C518CB6194E03F63F3E
metestrus/2019_07_30_R5 715_0385.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:41	7865	98482708E7C87C436BFAA881D6E6EEEB
metestrus/2019_07_30_R5 715_0386.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:42	11448	49D369C9058BD44AF9E19CDEE134AEEF
metestrus/2019_07_30_R5 715_0387.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:43	7884	AF8B5717376E207363B20376698D75C7
metestrus/2019_07_30_R6 715_0388.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:44	4864	60E2BBAB6568AB900A67E193BB6CF7CD
metestrus/2019_07_30_R6 715_0389.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:52	11798	9B1D7657F97825F468675F039D16053C
metestrus/2019_07_30_R7 715_0393.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:46	13177	1396011C9DE180625F881E188464D192
metestrus/2019_07_30_R7 715_0394.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	7989	767200E59D454BDC8146473E6DE34A8C
metestrus/2019_07_30_R8 715_0397.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:55	16491	D7B067E36065D3426A3E0716B4E583A7
metestrus/2019_08_05_R1 3.7_0506.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	3388	44AA7028D56BBE521917B8488A54327A
metestrus/2019_08_05_R1 3.7_0508.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	3648	9DAF199740EDF93D12AAA77416C978C9
metestrus/2019_08_05_R10 3.7_0521.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	8526	58C917A311581AD9A48E339CC6D2857B
metestrus/2019_08_05_R10 3.7_0522.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4007	39AA8F27B70989C8A77E6F4B8B56A889
metestrus/2019_08_05_R10 5.7_0537.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5132	99991C7FF28CC654B74613877AE6357A
metestrus/2019_08_05_R10 5.7_0538.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5269	09D5512F652BF30D68AE3B7092897655
metestrus/2019_08_05_R11 5.17_0564.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	6521	FB9E979785E177B59980C1D3CAF8B797
metestrus/2019_08_05_R11 5.7_0548.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4523	67A3C9B9EBA88EF5A631A49C813AB11B
metestrus/2019_08_05_R12 5.9_0568.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	6789	A89B0355B36E70683D80FB93849AEF8E
metestrus/2019_08_05_R2 5.21_0556.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	7442	6E5CB167F3986647427EE783F18C50EB
metestrus/2019_08_05_R3 3.7_0511.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4928	C45452BA5F300CACA1299BE451749986
metestrus/2019_08_05_R3 5.21_0524.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	6246	DBEFE029B4F2F54361151F832A3EA158
metestrus/2019_08_05_R3 5.21_0526.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	8791	49C85468B9A5DAA8A20F9AFA3BC569DC
metestrus/2019_08_05_R4 4.17_0542.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	6514	9795BF5D0C899B10CB1EE1B015C92B82
metestrus/2019_08_05_R4 4.17_0543.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	6669	D9CB94ECC5C2F718FE977E31C382F185
metestrus/2019_08_05_R4 5.9_0557.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	5276	A8D6176EA7C8E340759957054EC3D39E
metestrus/2019_08_05_R4 5.9_0559.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	6430	B4BD1A27FDA10F5BD6AD646851D58D45
metestrus/2019_08_05_R5 5.9_0561.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:47	5564	F141D57E048DAEFBC8AD2F195094E957
metestrus/2019_08_05_R6 5.7_0527.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	7078	12BDDEB3C8CD0811AC04A95D04972CA8
metestrus/2019_08_05_R7 3.7_0517.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:10	4119	8299E8A910BCE1F3942F1564A8BBCE28
metestrus/2019_08_05_R7 5.13_0532.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	6847	3D6E1DEED82E720306E9F50526C6D164
metestrus/2019_08_05_R8 3.7_0518.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	3940	EA5692313C510B9992A032B248C47C33
metestrus/2019_08_05_R8 3.7_0519.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:36	4317	30382CD871074C7323D7C5109A502CBE
metestrus/2019_08_05_R8 5.13_0533.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	7165	620B0AFD28F566B039FFF4D1D52045F6
metestrus/2019_08_05_R8 5.13_0535.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:45:57	7458	9C349C1CDA75F4350F4C29D4907DE6D4
metestrus/2019_08_12_R1 62619  AM_0684.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:48	4200	BFA5357BFA93C3211B3E37C92F9C162E
metestrus/2019_08_12_R1 62619  AM_0686.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:49	4951	78CB6C4106C13540553961F27BD39B6A
metestrus/2019_08_12_R1 62619  PM_0735.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:12	3446	DFD7FDD5973E1C50EB194D5E55F1D08A
metestrus/2019_08_12_R1 62619  PM_0736.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:13	7017	3A1F29A94C1D6AC2ADF020BD341A3482
metestrus/2019_08_12_R11 62619  AM_0715.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:01	4210	25B8C930A46BA6C32E950DD755AE7834
metestrus/2019_08_12_R11 62619  AM_0716.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:15	4132	CE9AEBC9BA17C56C914EE4EEF02DF9E9
metestrus/2019_08_12_R14 62619  AM_0725.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:01	5132	6A95CF139EDD72C3C2B083F0FDD480B8
metestrus/2019_08_12_R14 62619  AM_0727.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:03	4261	B84A32FE7DD42B90B4C262D5ACA600ED
metestrus/2019_08_12_R2 62619  AM_0687.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:06	3525	9A38D86534A90A9EDFB9B14E2110067D
metestrus/2019_08_12_R2 62619  AM_0688.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:07	4477	EF4CC8F0D35F322FF85066D917C15156
metestrus/2019_08_12_R2 62619  AM_0689.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:08	7087	08A662CFBA53571D6F7A42A0DD324FCE
metestrus/2019_08_12_R2 62619  PM_0739.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:41	4763	702E47B3208BF21EFAEF5FE26AD17CDA
metestrus/2019_08_12_R3 62619  AM_0691.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:09	5008	DC422CCBADB7B66D44F3E14D76C7EF67
metestrus/2019_08_12_R3 62619  AM_0692.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:50	7238	19E2D3595E7AAE793F8B017B78E28068
metestrus/2019_08_12_R3 62619  PM_0742.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:11	4878	1D1F2B7D90BC4FBC8E5E70338CF0051E
metestrus/2019_08_12_R5 62619  PM_0747.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:45	9701	AF1734230D812B83A4B34E171A562114
metestrus/2019_08_12_R5 62619  PM_0748.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:46	13161	010CDEEFDFDA1079CAD08554EF2AA0E9
metestrus/2019_08_12_R8 62619  AM_0705.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:51	12568	91283D3F4F7511AB197084CBDF6B304E
metestrus/2019_08_12_R9 62619  AM_0709.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:54	15732	7E3C8BA616E85BF3EFA93EB3F59C8B65
metestrus/2019_08_13_R1 62719  AM_0786.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:57	10865	A85900F3D198D5156B70CFAB9BACCDB8
metestrus/2019_08_13_R1 62919  AM _0995.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:56	8985	70172124F2B7E00FCDB803E4A04FE785
metestrus/2019_08_13_R1 63019  PM_1140.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:07:59	9214	BE4C2F46D9BB63C49C19B245A2BE7A82
metestrus/2019_08_13_R1 7219  PM_1332.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:12	9599	6171DE7C016C243FACFDE250DB047A20
metestrus/2019_08_13_R1 7219  PM_1333.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:13	11621	F9DF30475318663B5A6F5B8425272635
metestrus/2019_08_13_R1 7319  AM_1380.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:19	5216	68B545029F5A209B0FC6E55D06991AEB
metestrus/2019_08_13_R1 7319  AM_1381.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:01	4886	CD159E42B422CC1059363662D12E132C
metestrus/2019_08_13_R1 7319  PM_1429.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:24	5137	3190FDD465DEBD4860F4AE39873C756C
metestrus/2019_08_13_R1 7419  AM_1475.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:02	3608	B438A3F415652EBE847FABF28E9C0B55
metestrus/2019_08_13_R1 7419  AM_1476.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:02	4339	54E05D53114016CB311AB482330B800E
metestrus/2019_08_13_R10 62819  PM_0965.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:03	10155	E3EDB47E5D085748729039CE381FB752
metestrus/2019_08_13_R10 62819  PM_0966.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:04	6760	9E663F1A48B8A49F82D6C399E5A46165
metestrus/2019_08_13_R10 62919  AM_1024.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:06	6111	725C5A9634F8CA362F98F7D7834BCCBA
metestrus/2019_08_13_R10 62919  AM_1025.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:06	6482	CFBBF9D7E6A9A8F5A434A476E1B9909C
metestrus/2019_08_13_R10 7319  AM_1406.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:30	6931	121C65C08783323F1DA74F8A0E5309F0
metestrus/2019_08_13_R10 7419  AM_1502.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:34	6250	FDCACD26EBF6100C072024A0CC60EC97
metestrus/2019_08_13_R10 7419  AM_1503.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:35	4529	2D809AFD91C792941E4BDB0F047A6388
metestrus/2019_08_13_R10 7419  AM_1504.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:36	6814	2E2381EF4D82877A457EDBFBEE3048F9
metestrus/2019_08_13_R11 62619  PM_0767.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:39	4300	CA0CA9CF9EE2B6252E837B3512369463
metestrus/2019_08_13_R11 62619  PM_0768.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:40	5761	86FA010BBBC25F9FA37BC5B8599C266A
metestrus/2019_08_13_R11 62719  PM_0865.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:10	11650	CDA6573B3031F4798BC6124C6D1D5048
metestrus/2019_08_13_R11 62719  PM_0867.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:10	8911	5C2FC05E9BDCA937413EA6F678F69602
metestrus/2019_08_13_R11 62819  PM_0968.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:26	4352	ACA17505D51B4A719F751D7AAA171533
metestrus/2019_08_13_R11 62919  AM_1028.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:29	6101	4A4637F29A08BDFCCA2CCBEE52CB44C2
metestrus/2019_08_13_R11 62919  PM_1076.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:32	3669	5A5F749EB55D7275718CD243751D88C8
metestrus/2019_08_13_R11 7119  PM_1266.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:44	11572	D46549ECFF0E0E922AEF5024469A75DD
metestrus/2019_08_13_R11 7219  PM_1361.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:12	18080	97001231CC85AE451EA8E8397D33A62B
metestrus/2019_08_13_R11 7219  PM_1363.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:14	20124	7C2ABD2CB27C24C894953AE3C44E1DF8
metestrus/2019_08_13_R11 7319  AM_1410.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:15	6452	ACE4CDE8B7011E52AAEA9C8863A8E9A0
metestrus/2019_08_13_R11 7319  AM_1411.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:36	6213	4D2570BB6030B2A2E547329ABF10F0AD
metestrus/2019_08_13_R11 7419  AM_1507.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:47	4537	5D8937C0FFC86288636020B98AADE838
metestrus/2019_08_13_R12 62719  PM_0869.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:40	6532	7E4071BD64234A65E42FE427B7D8A8B5
metestrus/2019_08_13_R12 62719  PM_0870.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:41	6513	5EF42937D6103DD0F111855661367B35
metestrus/2019_08_13_R12 62819  AM_0923.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:43	4121	A262C56229B06D62F12CE66C313264E8
metestrus/2019_08_13_R12 62919  AM_1030.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:51	12482	47D199CAFF5C5368865B40ABDE88F181
metestrus/2019_08_13_R12 63019  PM_1174.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:45	10798	408B57B040046DA9D18BEFCD6D2AB753
metestrus/2019_08_13_R12 7119  AM_1220.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:53	11260	6441F3068D278E506DF2F80DF26131DB
metestrus/2019_08_13_R12 7119  AM_1222.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:18	11176	73ADE80F32337441F0241AE92910408A
metestrus/2019_08_13_R12 7119  PM_1269.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:19	6063	F7D8023EB4F03D58A198F6051652E970
metestrus/2019_08_13_R12 7219  AM_1318.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:45	7911	86337E0BAB157EAEDF1AD9D4DE4DA58E
metestrus/2019_08_13_R12 7319  AM_1412.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:46	4735	5457F7520910BC174D465855B9945D8E
metestrus/2019_08_13_R12 7319  AM_1413.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:52:47	6199	AE893A404801B46F65B3B1398C522C15
metestrus/2019_08_13_R12 7519  AM_1542.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:22	9775	BEBFD3557B7DEC2FA9F2BE89A372CC89
metestrus/2019_08_13_R12 7519  PM_1575.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:49	7658	28DD8257C4D79B4E935C5F2325B02CA0
metestrus/2019_08_13_R12 7519  PM_1576.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:50	9567	1EF0055A07A39D797743D3F2A2D2514A
metestrus/2019_08_13_R13 62819  AM_0926.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:24	4468	04CE412171C5263329F278C6AD54842B
metestrus/2019_08_13_R13 62819  PM_0976.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:25	6412	EEDB49146CB832C427A8404785307EF2
metestrus/2019_08_13_R13 62819  PM_0977.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:25	5075	F30C1B8525AE34A7B53D1DAB5A3038F9
metestrus/2019_08_13_R13 62919  AM_1032.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:27	7033	8AE6BE5E0A9A4F9B68B8341331D77C80
metestrus/2019_08_13_R13 62919  AM_1033.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:28	5887	4C1B53C54FA0F7B231AFDA0C3BB810FE
metestrus/2019_08_13_R13 62919  AM_1034.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:52	4806	59622A25E26F71BC00123FBBF9908769
metestrus/2019_08_13_R13 62919  PM_1080.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:53	3508	95896E515FACEACD7275BC7325AB0FE4
metestrus/2019_08_13_R13 63019  AM_1128.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:29	7086	70A4C6E2D3B6F5A6901D7FC368DFEFFD
metestrus/2019_08_13_R13 63019  AM_1129.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:29	8166	A9F1D9C7074F7115964574403A1339A6
metestrus/2019_08_13_R13 7119  PM_1272.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:55	8051	89084877C5446F40CC4764AC60EEAF71
metestrus/2019_08_13_R13 7119  PM_1273.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:00:56	7012	922D9F37D7745717ED3E2C4DCA4B9FB1
metestrus/2019_08_13_R13 7219  AM_1319.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:31	8723	1DFE89D883F87DF11BFD94AF96F48E46
metestrus/2019_08_13_R13 7219  AM_1320.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:32	8615	C1E23892262A5D300A33179F268D935D
metestrus/2019_08_13_R13 7219  AM_1321.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:33	9591	963B5FD5D0E8151ECAD8006196670089
metestrus/2019_08_13_R13 7219  PM_1369.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:33	4699	C098FD569D78D20D205FE442C65EEBF1
metestrus/2019_08_13_R13 7319  PM_1463.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:55	3824	06E7EB3D7C132B3E292EFB4603D5885D
metestrus/2019_08_13_R13 7419  AM_1512.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:05	7279	D32302DC3B4B9812C6C4874EBD957D3B
metestrus/2019_08_13_R14 62719  AM_0825.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:01	7964	F913E4CD62F26230C690443BCE00A77A
metestrus/2019_08_13_R14 62719  PM_0875.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:04	6597	A025821AFA8B8E729F4F06015DCC5FC6
metestrus/2019_08_13_R14 62719  PM_0877.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:05	9047	6A77AD0052BBA06EE5C49AC0A0E94735
metestrus/2019_08_13_R14 62819  AM_0929.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:11	5483	ABB2E180C091656855ABF76FC58037C9
metestrus/2019_08_13_R14 62919  AM_1037.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:39	32324	0D76314DAA2ACA50A7D13FD359049281
metestrus/2019_08_13_R14 62919  PM_1083.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:46:57	4375	2E55ACF81D679F5C362767ED59B0C4ED
metestrus/2019_08_13_R14 63019  AM_1132.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:00	5266	396E07BB7C7B3C7538C4E1B5B72748C3
metestrus/2019_08_13_R14 63019  PM_1179.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:47:02	7244	A8FF728E54D7484FF2E17265CBDFB114
metestrus/2019_08_13_R14 7119  AM_1227.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:07	7695	3F25B39F3542E5FAB42C511DB1FAAE39
metestrus/2019_08_13_R14 7119  PM_1274.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:14	10873	8E0E9DC2B3D7DB043312A94AB870BE40
metestrus/2019_08_13_R14 7119  PM_1276.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:16	8499	75935287DBE85ADB8A3E4B08729A6301
metestrus/2019_08_13_R14 7319  AM_1418.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:39	7597	2B09A9347833B03F841FD71C7DF11612
metestrus/2019_08_13_R14 7419  AM_1515.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:11	4295	654D1952E6065D51A04B87E5E58B94C1
metestrus/2019_08_13_R14 7419  AM_1516.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:01:11	4858	39781BB10288A11057CB47B8F98A9FB6
metestrus/2019_08_13_R14 7519  AM_1548.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:08:43	9262	9E0563EED521E219AC97E4363CBA4A67
metestrus/2019_08_13_R14 7519  PM_1581.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:22	11121	64C895FFE8B8D630683C9AA74F19FC0F
metestrus/2019_08_13_R15 62819  AM_0930.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:23	6141	68E91FD9B5A9B03D5246DD7BEA23CA6C
metestrus/2019_08_13_R15 62819  AM_0931.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:53:24	6448	890825943854F5381CEF1DED3DE9F1B4
